ubigeo,department,province,district,total_populated_centers,matched_centers,unmatched_centers,coverage_share,mean_distance_km,median_distance_km,p90_distance_km,max_distance_km,share_over_10km,share_over_20km,share_over_30km,coverage_component,distance_component,remote_tail_component,q2_settlement_access_score,q2_access_level,rank_best_to_worst,rank_worst_to_best
110401,ICA,PALPA,PALPA,51.0,51.0,0.0,1.0,3.8499044440241663,2.182094844073842,9.771305013477408,13.827086216738488,0.09803921568627451,0.0,0.0,1.0,0.8228572083877805,1.0,0.8760000458714463,Very high availability,95,1777
030408,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,58.0,58.0,0.0,1.0,2.4425409526844764,2.2476126300912,4.523789429546616,6.283260153390463,0.0,0.0,0.0,1.0,0.8193047143081706,1.0,0.8735133000157194,Very high availability,96,1776
060103,CAJAMARCA,CAJAMARCA,CHETILLA,40.0,40.0,0.0,1.0,2.370252772601102,2.252074741078485,4.090885942321845,5.9521822773912865,0.0,0.0,0.0,1.0,0.8190653836689006,1.0,0.8733457685682304,Very high availability,97,1775
090713,HUANCAVELICA,TAYACAJA,QUISHUAR,17.0,17.0,0.0,1.0,1.8955949037935704,2.273484684637311,3.0742210810073,3.4376396395907105,0.0,0.0,0.0,1.0,0.8179215847967655,1.0,0.8725451093577359,Very high availability,98,1774
090715,HUANCAVELICA,TAYACAJA,SALCAHUASI,55.0,55.0,0.0,1.0,2.54187681620001,2.2748745128132684,4.495772202957043,5.980710268701418,0.0,0.0,0.0,1.0,0.8178475937865584,1.0,0.8724933156505907,Very high availability,99,1773
090115,HUANCAVELICA,HUANCAVELICA,PILCHACA,20.0,20.0,0.0,1.0,2.4269510133869536,2.280719732360775,4.06763551911241,4.826622270768489,0.0,0.0,0.0,1.0,0.8175367521334395,1.0,0.8722757264934076,Very high availability,100,1772
030416,APURIMAC,AYMARAES,TORAYA,32.0,32.0,0.0,1.0,2.502752432243136,2.2857797692344084,4.511772482196389,5.926477010637268,0.0,0.0,0.0,1.0,0.8172681124393899,1.0,0.8720876787075729,Very high availability,101,1771
120430,JUNIN,JAUJA,SAUSA,8.0,8.0,0.0,1.0,2.4314810608462,2.303698370492649,3.186099899645223,3.6003083748815152,0.0,0.0,0.0,1.0,0.8163201208455259,1.0,0.8714240845918682,Very high availability,102,1770
130201,LA LIBERTAD,ASCOPE,ASCOPE,29.0,29.0,0.0,1.0,2.6416442976873586,2.3086074083705967,5.651101341760299,7.81932761046088,0.0,0.0,0.0,1.0,0.816061303209432,1.0,0.8712429122466023,Very high availability,103,1769
020204,ANCASH,AIJA,LA MERCED,101.0,101.0,0.0,1.0,2.6861546127596276,2.3099915399688986,4.892720399077096,8.648890232656372,0.0,0.0,0.0,1.0,0.8159883974806164,1.0,0.8711918782364314,Very high availability,104,1768
030404,APURIMAC,AYMARAES,CHAPIMARCA,88.0,88.0,0.0,1.0,2.629640776285651,2.3216879720924153,4.51547023256419,8.824969963714398,0.0,0.0,0.0,1.0,0.8153735312275868,1.0,0.8707614718593106,Very high availability,105,1767
150143,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,6.0,6.0,0.0,1.0,2.1144920824838533,2.327588160228217,2.8523691483291795,2.9176292672988575,0.0,0.0,0.0,1.0,0.8150641870563207,1.0,0.8705449309394244,Very high availability,106,1766
140113,LAMBAYEQUE,CHICLAYO,REQUE,25.0,25.0,0.0,1.0,3.523232581670076,2.3428987647880897,8.239633484910605,8.665429527972776,0.0,0.0,0.0,1.0,0.8142640103633588,1.0,0.8699848072543512,Very high availability,107,1765
020702,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,65.0,65.0,0.0,1.0,2.3406345589017428,2.344702489710837,4.636192307547043,5.176810201322228,0.0,0.0,0.0,1.0,0.8141699838616556,1.0,0.8699189887031589,Very high availability,108,1764
240102,TUMBES,TUMBES,CORRALES,22.0,22.0,0.0,1.0,3.052760443766644,2.3737688585899157,6.000816576240843,6.5108444741805505,0.0,0.0,0.0,1.0,0.8126617337947295,1.0,0.8688632136563106,Very high availability,109,1763
040201,AREQUIPA,CAMANA,CAMANA,8.0,8.0,0.0,1.0,2.4636145944196524,2.3742998407491043,3.6407401686693994,3.6441692570768414,0.0,0.0,0.0,1.0,0.8126343022182528,1.0,0.8688440115527769,Very high availability,110,1762
030417,APURIMAC,AYMARAES,YANACA,47.0,47.0,0.0,1.0,2.43482244924692,2.3746924983091726,4.303505244632506,7.724593575782741,0.0,0.0,0.0,1.0,0.8126140195372121,1.0,0.8688298136760484,Very high availability,111,1761
020701,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,165.0,165.0,0.0,1.0,2.609847316660311,2.3886445421336253,5.036933910443136,10.12377611930475,0.006060606060606061,0.0,0.0,1.0,0.8118948558512817,1.0,0.8683263990958972,Very high availability,112,1760
150805,LIMA,HUAURA,HUALMAY,5.0,5.0,0.0,1.0,2.139196597228572,2.406974480103491,2.523829845783,2.594950069371805,0.0,0.0,0.0,1.0,0.8109545192139938,1.0,0.8676681634497956,Very high availability,113,1759
060702,CAJAMARCA,HUALGAYOC,CHUGUR,23.0,23.0,0.0,1.0,2.940154366993689,2.407765895978791,5.062075613041432,7.82361164272621,0.0,0.0,0.0,1.0,0.8109140331295269,1.0,0.8676398231906688,Very high availability,114,1758
020610,ANCASH,CARHUAZ,TINCO,29.0,29.0,0.0,1.0,2.8025674512850447,2.40951798181907,4.1533712809469945,4.623815090784132,0.0,0.0,0.0,1.0,0.8108244359491139,1.0,0.8675771051643797,Very high availability,115,1757
021907,ANCASH,SIHUAS,QUICHES,30.0,30.0,0.0,1.0,2.7714736521506533,2.4409250590669975,4.847858867833517,7.956648700967166,0.0,0.0,0.0,1.0,0.8092261214538933,1.0,0.8664582850177251,Very high availability,116,1756
021604,ANCASH,POMABAMBA,QUINUABAMBA,59.0,59.0,0.0,1.0,2.897551905533926,2.4574626877387953,5.960393186552433,6.749593117890779,0.0,0.0,0.0,1.0,0.8083903706581623,1.0,0.8658732594607135,Very high availability,117,1755
220910,SAN MARTIN,SAN MARTIN,MORALES,37.0,37.0,0.0,1.0,2.823802889804317,2.4643334677979167,5.1637859226636795,6.548326483288876,0.0,0.0,0.0,1.0,0.8080443215645483,1.0,0.8656310250951837,Very high availability,118,1754
060809,CAJAMARCA,JAEN,SALLIQUE,118.0,118.0,0.0,1.0,2.6940969049106784,2.468791951676734,4.94280989899369,6.165944498367766,0.0,0.0,0.0,1.0,0.807820135539833,1.0,0.865474094877883,Very high availability,119,1753
150129,LIMA,LIMA,SAN BARTOLO,11.0,11.0,0.0,1.0,3.6578010114547648,2.476493290514437,8.012197663111683,10.2956999006077,0.09090909090909091,0.0,0.0,1.0,0.8074335668682412,1.0,0.8652034968077689,Very high availability,120,1752
220803,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,14.0,14.0,0.0,1.0,2.464969694607047,2.4775311780579825,4.31457534755137,5.0349456078510055,0.0,0.0,0.0,1.0,0.8073815355989367,1.0,0.8651670749192557,Very high availability,121,1751
061005,CAJAMARCA,SAN MARCOS,ICHOCAN,21.0,21.0,0.0,1.0,3.0414843091845887,2.4777420912917383,6.385201937582554,7.56696451368373,0.0,0.0,0.0,1.0,0.8073709640173735,1.0,0.8651596748121615,Very high availability,122,1750
060811,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,55.0,55.0,0.0,1.0,2.6605003661822546,2.5020956649723165,4.8213189698711,7.374120702485358,0.0,0.0,0.0,1.0,0.8061545834702062,1.0,0.8643082084291442,Very high availability,123,1749
060812,CAJAMARCA,JAEN,SANTA ROSA,61.0,61.0,0.0,1.0,3.6519450274383325,2.521239311050884,8.539166910164036,12.80960630430049,0.06557377049180328,0.0,0.0,1.0,0.8052043448400488,1.0,0.863643041388034,Very high availability,124,1748
190101,PASCO,PASCO,CHAUPIMARCA,11.0,11.0,0.0,1.0,2.1001073439525197,2.5280234158457704,3.4295493332402973,3.734522663859478,0.0,0.0,0.0,1.0,0.8048688395926084,1.0,0.8634081877148259,Very high availability,125,1747
110106,ICA,ICA,PARCONA,25.0,25.0,0.0,1.0,2.6744138222341434,2.5450646701344763,4.46900387055112,4.528553811695577,0.0,0.0,0.0,1.0,0.8040289084911507,1.0,0.8628202359438055,Very high availability,126,1746
220104,SAN MARTIN,MOYOBAMBA,JEPELACIO,59.0,59.0,0.0,1.0,2.4998029775336645,2.554879069188234,4.476215796657944,7.145297209741409,0.0,0.0,0.0,1.0,0.8035470057308499,1.0,0.8624829040115949,Very high availability,127,1745
090117,HUANCAVELICA,HUANCAVELICA,YAULI,151.0,151.0,0.0,1.0,2.6720332539864393,2.5573059942594893,4.811863380941946,6.577694917375741,0.0,0.0,0.0,1.0,0.8034280449877197,1.0,0.8623996314914038,Very high availability,128,1744
090711,HUANCAVELICA,TAYACAJA,PAZOS,55.0,55.0,0.0,1.0,3.3675524704658804,2.564478820508364,6.52157659754758,9.973146051363234,0.0,0.0,0.0,1.0,0.8030769279186746,1.0,0.8621538495430721,Very high availability,129,1743
150139,LIMA,LIMA,SANTA ROSA,1.0,1.0,0.0,1.0,2.565430260583555,2.565430260583555,2.565430260583555,2.565430260583555,0.0,0.0,0.0,1.0,0.8030304070534827,1.0,0.8621212849374378,Very high availability,130,1742
110501,ICA,PISCO,PISCO,24.0,24.0,0.0,1.0,2.6057124548348867,2.577838175550552,3.44420255889769,4.259959322430333,0.0,0.0,0.0,1.0,0.8024248534305489,1.0,0.8616973974013842,Very high availability,131,1741
190301,PASCO,OXAPAMPA,OXAPAMPA,67.0,67.0,0.0,1.0,2.5385259526808412,2.584013248543571,4.690932092217808,7.156215667529686,0.0,0.0,0.0,1.0,0.8021242684831886,1.0,0.8614869879382321,Very high availability,132,1740
220807,SAN MARTIN,RIOJA,SAN FERNANDO,12.0,12.0,0.0,1.0,2.633137883644617,2.5910365678985814,5.574061987592932,5.686749455380323,0.0,0.0,0.0,1.0,0.8017830221709956,1.0,0.8612481155196969,Very high availability,133,1739
150205,LIMA,BARRANCA,SUPE PUERTO,10.0,10.0,0.0,1.0,2.3306806996004914,2.6011050468324983,2.7670046104248787,2.787021283902713,0.0,0.0,0.0,1.0,0.801294981234861,1.0,0.8609064868644027,Very high availability,134,1738
200706,PIURA,TALARA,MANCORA,6.0,6.0,0.0,1.0,4.115917677719718,2.610065309339149,8.6869704607684,12.203695685636388,0.16666666666666666,0.0,0.0,1.0,0.8008618040909075,1.0,0.8606032628636351,Very high availability,135,1737
090208,HUANCAVELICA,ACOBAMBA,ROSARIO,90.0,90.0,0.0,1.0,2.6562589007895223,2.646352031367554,4.62220886862749,5.559397605251618,0.0,0.0,0.0,1.0,0.7991184747576815,1.0,0.859382932330377,Very high availability,136,1736
120424,JUNIN,JAUJA,PANCAN,4.0,4.0,0.0,1.0,2.667469689042258,2.6484803088700506,3.473034655499897,3.561786897412117,0.0,0.0,0.0,1.0,0.7990167648444155,1.0,0.8593117353910908,Very high availability,137,1735
090204,HUANCAVELICA,ACOBAMBA,CAJA,61.0,61.0,0.0,1.0,2.5941123823635266,2.694942116171097,4.165082927114745,6.192886993830387,0.0,0.0,0.0,1.0,0.7968110279108085,1.0,0.8577677195375659,Very high availability,138,1734
190103,PASCO,PASCO,HUARIACA,86.0,86.0,0.0,1.0,2.972680308514415,2.701479313768413,5.488539043156179,11.215401225901966,0.011627906976744186,0.0,0.0,1.0,0.7965029075416795,1.0,0.8575520352791757,Very high availability,139,1733
040102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,4.0,4.0,0.0,1.0,3.9892308259639546,2.710280227525008,6.737673328050352,8.324279971393471,0.0,0.0,0.0,1.0,0.7960889488740999,1.0,0.8572622642118699,Very high availability,140,1732
220706,SAN MARTIN,PICOTA,SAN CRISTOBAL,17.0,17.0,0.0,1.0,2.8613510157129687,2.715165245529603,3.645661956359533,3.851000830668112,0.0,0.0,0.0,1.0,0.7958596013530755,1.0,0.8571017209471528,Very high availability,141,1731
200115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,7.0,7.0,0.0,1.0,2.2604605440202348,2.729340101487579,4.024047323574763,4.509685034587502,0.0,0.0,0.0,1.0,0.7951958068292623,1.0,0.8566370647804835,Very high availability,142,1730
090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,30.0,30.0,0.0,1.0,2.632796827448982,2.733008985786062,3.6447168493636886,5.155677635041898,0.0,0.0,0.0,1.0,0.7950244076168794,1.0,0.8565170853318156,Very high availability,143,1729
130104,LA LIBERTAD,TRUJILLO,HUANCHACO,21.0,21.0,0.0,1.0,2.853961915117222,2.7578690601130655,3.9347777766867846,6.475094202313522,0.0,0.0,0.0,1.0,0.7938674388828098,1.0,0.8557072072179668,Very high availability,144,1728
220405,SAN MARTIN,HUALLAGA,SACANCHE,66.0,66.0,0.0,1.0,3.2826694194783212,2.7768543775559995,6.815670238324774,7.907445951555707,0.0,0.0,0.0,1.0,0.7929890197262621,1.0,0.8550923138083835,Very high availability,145,1727
220401,SAN MARTIN,HUALLAGA,SAPOSOA,60.0,60.0,0.0,1.0,2.9425744409944823,2.7854268178913717,5.109108104104926,6.260233109611482,0.0,0.0,0.0,1.0,0.7925938331652912,1.0,0.8548156832157039,Very high availability,146,1726
080105,CUSCO,CUSCO,SAN SEBASTIAN,46.0,46.0,0.0,1.0,3.3510943372188695,2.786461273608931,6.050895571931605,7.364782926473623,0.0,0.0,0.0,1.0,0.7925462056360256,1.0,0.8547823439452178,Very high availability,147,1725
200802,PIURA,SECHURA,BELLAVISTA DE LA UNION,10.0,10.0,0.0,1.0,2.793243874317157,2.8125157228738535,3.4213108926400237,3.4303559859430335,0.0,0.0,0.0,1.0,0.7913509004554958,1.0,0.8539456303188471,Very high availability,148,1724
220912,SAN MARTIN,SAN MARTIN,SAN ANTONIO,22.0,22.0,0.0,1.0,2.9757565907193286,2.823775481863346,4.987612980043417,5.336803428181956,0.0,0.0,0.0,1.0,0.7908368600469214,1.0,0.8535858020328451,Very high availability,149,1723
150803,LIMA,HUAURA,CALETA DE CARQUIN,2.0,2.0,0.0,1.0,2.827823818415844,2.827823818415844,3.118567047695423,3.1912528550153176,0.0,0.0,0.0,1.0,0.7906524117015254,1.0,0.8534566881910677,Very high availability,150,1722
130205,LA LIBERTAD,ASCOPE,PAIJAN,43.0,43.0,0.0,1.0,3.2485105767151383,2.8555725475972955,5.5672149123631165,6.254597249546855,0.0,0.0,0.0,1.0,0.7893933643004309,1.0,0.8525753550103017,Very high availability,151,1721
120905,JUNIN,CHUPACA,HUAMANCACA CHICO,7.0,7.0,0.0,1.0,2.7929870985077243,2.859931941301686,3.9196380904108854,4.644317765790501,0.0,0.0,0.0,1.0,0.789196388831607,1.0,0.8524374721821248,Very high availability,152,1720
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,9.0,9.0,0.0,1.0,2.667205767780077,2.864189620837753,4.090528759283352,4.931019663202583,0.0,0.0,0.0,1.0,0.7890042238510631,1.0,0.8523029566957441,Very high availability,153,1719
060110,CAJAMARCA,CAJAMARCA,MATARA,27.0,27.0,0.0,1.0,3.157237787754218,2.872110268201538,5.599338786320609,6.8044109451426955,0.0,0.0,0.0,1.0,0.7886472981131618,1.0,0.8520531086792131,Very high availability,154,1718
220809,SAN MARTIN,RIOJA,YURACYACU,8.0,8.0,0.0,1.0,2.7497202478041256,2.929385779334594,3.889675559174973,4.292157200471553,0.0,0.0,0.0,1.0,0.7860878329906291,1.0,0.8502614830934403,Very high availability,155,1717
230101,TACNA,TACNA,TACNA,17.0,17.0,0.0,1.0,5.8000669214323715,2.949774409718647,11.540848900278958,29.01042502654199,0.11764705882352941,0.058823529411764705,0.0,1.0,0.7851857231417936,1.0,0.8496300061992554,Very high availability,156,1716
090407,HUANCAVELICA,CASTROVIRREYNA,HUACHOS,91.0,91.0,0.0,1.0,4.045365872054985,2.959715753172808,8.077008981398182,10.337818224965368,0.02197802197802198,0.0,0.0,1.0,0.7847475485923813,1.0,0.849323284014667,Very high availability,157,1715
090701,HUANCAVELICA,TAYACAJA,PAMPAS,42.0,42.0,0.0,1.0,2.8055554701028447,2.965526417423267,4.398971315616948,5.29563071618641,0.0,0.0,0.0,1.0,0.7844919469440543,1.0,0.8491443628608379,Very high availability,158,1714
220403,SAN MARTIN,HUALLAGA,EL ESLABON,60.0,60.0,0.0,1.0,2.769316332046858,2.968561965168588,4.289110338527022,5.101629535305476,0.0,0.0,0.0,1.0,0.7843585670440391,1.0,0.8490509969308273,Very high availability,159,1713
020401,ANCASH,ASUNCION,CHACAS,73.0,73.0,0.0,1.0,3.332628636443295,2.9931321124756893,6.185397334939185,9.148652440275534,0.0,0.0,0.0,1.0,0.7832827114434145,1.0,0.8482978980103901,Very high availability,160,1712
120133,JUNIN,HUANCAYO,SAPALLANGA,36.0,36.0,0.0,1.0,3.8983721059735226,2.999579035987922,7.162919500093662,8.217409948510175,0.0,0.0,0.0,1.0,0.7830015156458401,1.0,0.848101060952088,Very high availability,161,1711
220305,SAN MARTIN,EL DORADO,SHATOJA,10.0,10.0,0.0,1.0,2.887540991550142,3.0020959373905605,4.485142660343994,5.194280138781635,0.0,0.0,0.0,1.0,0.7828918588269779,1.0,0.8480243011788844,Very high availability,162,1710
100307,HUANUCO,DOS DE MAYO,CHUQUIS,115.0,115.0,0.0,1.0,4.460301499223711,3.0273868967741526,10.448776397491356,17.000620490259298,0.12173913043478261,0.0,0.0,1.0,0.781793790161808,1.0,0.8472556531132656,Very high availability,163,1709
120410,JUNIN,JAUJA,HUERTAS,21.0,21.0,0.0,1.0,3.090085814640261,3.0512341623483197,4.209217929525857,4.856627735906272,0.0,0.0,0.0,1.0,0.7807647011415786,1.0,0.8465352907991051,Very high availability,164,1708
090718,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,78.0,78.0,0.0,1.0,4.10405086750029,3.0676147331852994,7.978211417990369,16.23338188229281,0.10256410256410256,0.0,0.0,1.0,0.7800613284625664,1.0,0.8460429299237964,Very high availability,165,1707
220802,SAN MARTIN,RIOJA,AWAJUN,23.0,23.0,0.0,1.0,4.332945145619213,3.075702625793749,9.639838134984712,10.88848303313877,0.13043478260869565,0.0,0.0,1.0,0.7797150826811814,1.0,0.8458005578768268,Very high availability,166,1706
220701,SAN MARTIN,PICOTA,PICOTA,87.0,87.0,0.0,1.0,2.9783917425389417,3.081792275966235,4.673392456123652,6.0232142153879735,0.0,0.0,0.0,1.0,0.7794548355525079,1.0,0.8456183848867556,Very high availability,167,1705
090409,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,132.0,132.0,0.0,1.0,3.327728352841527,3.086349330518874,5.889245406851498,7.896018733901553,0.0,0.0,0.0,1.0,0.7792603392513326,1.0,0.8454822374759328,Very high availability,168,1704
220705,SAN MARTIN,PICOTA,PUCACACA,36.0,36.0,0.0,1.0,4.146865113746951,3.090916260638819,8.263217112885568,12.682082517371258,0.05555555555555555,0.0,0.0,1.0,0.7790656389425827,1.0,0.8453459472598079,Very high availability,169,1703
061006,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,73.0,73.0,0.0,1.0,3.214777162565129,3.1013774313876996,4.919965967496013,9.259011478742853,0.0,0.0,0.0,1.0,0.7786204694999932,1.0,0.8450343286499953,Very high availability,170,1702
130402,LA LIBERTAD,CHEPEN,PACANGA,58.0,58.0,0.0,1.0,4.151482613336173,3.104139144966271,7.9328954472656745,12.689314316880303,0.06896551724137931,0.0,0.0,1.0,0.7785031357214358,1.0,0.844952195005005,Very high availability,171,1701
060106,CAJAMARCA,CAJAMARCA,JESUS,100.0,100.0,0.0,1.0,3.109231900385297,3.105945271096573,4.926040391210874,6.23442926696591,0.0,0.0,0.0,1.0,0.7784264435927153,1.0,0.8448985105149007,Very high availability,172,1700
220106,SAN MARTIN,MOYOBAMBA,YANTALO,8.0,8.0,0.0,1.0,3.3401953907580286,3.1162774355677247,5.036442937122156,5.336760540854183,0.0,0.0,0.0,1.0,0.7779883643903284,1.0,0.8445918550732299,Very high availability,173,1699
020203,ANCASH,AIJA,HUACLLAN,24.0,24.0,0.0,1.0,3.1196021723730074,3.1295105438839697,4.582887064292702,7.743954561725022,0.0,0.0,0.0,1.0,0.7774288897463573,1.0,0.8442002228224501,Very high availability,174,1698
010601,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,36.0,36.0,0.0,1.0,3.371704639378097,3.1840774705030173,5.957027890831499,8.83113684852109,0.0,0.0,0.0,1.0,0.7751406708718759,1.0,0.842598469610313,Very high availability,175,1697
150127,LIMA,LIMA,PUNTA NEGRA,4.0,4.0,0.0,1.0,3.528363557584357,3.1898435185416756,5.518892109425925,6.203519032099112,0.0,0.0,0.0,1.0,0.7749006219287101,1.0,0.8424304353500971,Very high availability,176,1696
040117,AREQUIPA,AREQUIPA,SACHACA,7.0,7.0,0.0,1.0,3.6090612579202346,3.2119286488044274,5.400252258598541,5.728784573639108,0.0,0.0,0.0,1.0,0.7739842318109955,1.0,0.8417889622676968,Very high availability,177,1695
220205,SAN MARTIN,BELLAVISTA,SAN PABLO,84.0,84.0,0.0,1.0,3.980277626614727,3.2301039188811878,8.040916123093904,11.217508050631732,0.023809523809523808,0.0,0.0,1.0,0.7732336727833304,1.0,0.8412635709483312,Very high availability,178,1694
060112,CAJAMARCA,CAJAMARCA,SAN JUAN,43.0,43.0,0.0,1.0,3.027549930383772,3.2383311232504886,5.050235149908373,5.50598182489966,0.0,0.0,0.0,1.0,0.7728949849514967,1.0,0.8410264894660475,Very high availability,179,1693
040116,AREQUIPA,AREQUIPA,SABANDIA,19.0,19.0,0.0,1.0,3.6585866265775766,3.263769100991846,4.538515022964966,7.727548690082708,0.0,0.0,0.0,1.0,0.7718519280742256,1.0,0.840296349651958,Very high availability,180,1692
090110,HUANCAVELICA,HUANCAVELICA,MANTA,92.0,92.0,0.0,1.0,3.416416369538471,3.267659606369246,5.771720389233175,7.683161996698844,0.0,0.0,0.0,1.0,0.7716929509574633,1.0,0.8401850656702243,Very high availability,181,1691
050204,AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,67.0,67.0,0.0,1.0,3.6469198722633536,3.2765360805395716,7.482513947908078,10.579176419561307,0.014925373134328358,0.0,0.0,1.0,0.7713307748509027,1.0,0.839931542395632,Very high availability,182,1690
021903,ANCASH,SIHUAS,ALFONSO UGARTE,16.0,16.0,0.0,1.0,3.6997216586591186,3.2838631475670663,7.341487651092024,7.5839950489195855,0.0,0.0,0.0,1.0,0.7710323832575304,1.0,0.8397226682802712,Very high availability,183,1689
130203,LA LIBERTAD,ASCOPE,CHOCOPE,21.0,21.0,0.0,1.0,3.2680754728036296,3.2876389093410694,4.735059997533015,5.648820839914054,0.0,0.0,0.0,1.0,0.7708788162180263,1.0,0.8396151713526183,Very high availability,184,1688
120130,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,5.0,5.0,0.0,1.0,3.2608737780055606,3.2943328082841155,4.171495020020132,4.174434936314319,0.0,0.0,0.0,1.0,0.770606895378195,1.0,0.8394248267647364,Very high availability,185,1687
150114,LIMA,LIMA,LA MOLINA,10.0,10.0,0.0,1.0,3.721762881212065,3.3083217759863555,6.491134080297394,7.123601074355929,0.0,0.0,0.0,1.0,0.7700399987196812,1.0,0.8390279991037768,Very high availability,186,1686
120434,JUNIN,JAUJA,YAUYOS,7.0,7.0,0.0,1.0,3.1550373353010124,3.343165143302825,4.374181160342333,4.783997104284419,0.0,0.0,0.0,1.0,0.768635950432273,1.0,0.8380451653025911,Very high availability,187,1685
090413,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,91.0,91.0,0.0,1.0,3.9136723627048546,3.3450375084031165,8.319795119093069,16.190535597100062,0.04395604395604396,0.0,0.0,1.0,0.7685608208569026,1.0,0.8379925745998318,Very high availability,188,1684
060102,CAJAMARCA,CAJAMARCA,ASUNCION,106.0,106.0,0.0,1.0,3.534050499285534,3.3587391480747697,5.739759791108284,7.413168857795568,0.0,0.0,0.0,1.0,0.7680120190976863,1.0,0.8376084133683803,Very high availability,189,1683
240302,TUMBES,ZARUMILLA,AGUAS VERDES,12.0,12.0,0.0,1.0,3.1541529111203004,3.3639837182195587,4.730825308297904,4.963482237841117,0.0,0.0,0.0,1.0,0.7678024109267071,1.0,0.8374616876486949,Very high availability,190,1682
090507,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,94.0,94.0,0.0,1.0,3.660092010745656,3.3755472668506368,6.213490450928037,8.953251596336154,0.0,0.0,0.0,1.0,0.7673411426468897,1.0,0.8371387998528228,Very high availability,191,1681
060804,CAJAMARCA,JAEN,COLASAY,137.0,137.0,0.0,1.0,3.441752157179848,3.3764703257661437,6.025266374306613,8.772671729945198,0.0,0.0,0.0,1.0,0.767304374514294,1.0,0.8371130621600058,Very high availability,192,1680
040703,AREQUIPA,ISLAY,DEAN VALDIVIA,27.0,27.0,0.0,1.0,4.001013395814734,3.37895855974885,6.8129358658738415,10.472633642714895,0.037037037037037035,0.0,0.0,1.0,0.7672052995017251,1.0,0.8370437096512076,Very high availability,193,1679
200803,PIURA,SECHURA,BERNAL,18.0,18.0,0.0,1.0,5.037998487220438,3.3872316483803795,9.694370742926452,10.828880957271029,0.1111111111111111,0.0,0.0,1.0,0.7668762909030121,1.0,0.8368134036321084,Very high availability,194,1678
200806,PIURA,SECHURA,RINCONADA LLICUAR,13.0,13.0,0.0,1.0,3.4362836485799417,3.3970832025636626,4.312283690160572,5.895592517484072,0.0,0.0,0.0,1.0,0.7664853173589782,1.0,0.8365397221512847,Very high availability,195,1677
021901,ANCASH,SIHUAS,SIHUAS,43.0,43.0,0.0,1.0,3.184704037368583,3.409946763730921,4.8822435660132015,5.25009191155515,0.0,0.0,0.0,1.0,0.7659761244078989,1.0,0.8361832870855292,Very high availability,196,1676
150106,LIMA,LIMA,CARABAYLLO,86.0,86.0,0.0,1.0,5.078187903875377,3.421839676616991,11.4166106117546,16.083878368184124,0.12790697674418605,0.0,0.0,1.0,0.7655066734024651,1.0,0.8358546713817256,Very high availability,197,1675
240101,TUMBES,TUMBES,TUMBES,23.0,23.0,0.0,1.0,4.422709922263614,3.4224108463903455,8.252889220788292,9.199659877600173,0.0,0.0,0.0,1.0,0.7654841593064895,1.0,0.8358389115145426,Very high availability,198,1674
140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,8.0,8.0,0.0,1.0,3.3466003591750466,3.4225168459236475,4.7441850004346655,5.31568594260926,0.0,0.0,0.0,1.0,0.7654799813876559,1.0,0.8358359869713592,Very high availability,199,1673
090412,HUANCAVELICA,CASTROVIRREYNA,TANTARA,35.0,35.0,0.0,1.0,4.805536298744704,3.4335800769179063,10.483843183076806,11.25642403933328,0.14285714285714285,0.0,0.0,1.0,0.7650444793638568,1.0,0.8355311355546997,Very high availability,200,1672
220808,SAN MARTIN,RIOJA,YORONGOS,13.0,13.0,0.0,1.0,4.102890473808016,3.458175183829464,6.880759750720046,7.85516995198309,0.0,0.0,0.0,1.0,0.764080178282029,1.0,0.8348561247974202,Very high availability,201,1671
220913,SAN MARTIN,SAN MARTIN,SAUCE,50.0,50.0,0.0,1.0,3.890191980598098,3.4690560039360365,6.91033319858755,9.049987875647002,0.0,0.0,0.0,1.0,0.7636552698048732,1.0,0.8345586888634111,Very high availability,202,1670
060810,CAJAMARCA,JAEN,SAN FELIPE,82.0,82.0,0.0,1.0,4.316819865215661,3.487647580552686,8.211250974431229,12.568822911089821,0.04878048780487805,0.0,0.0,1.0,0.7629316357868612,1.0,0.8340521450508027,Very high availability,203,1669
